,ID,year,month,monthly_rainfall
43604,PLE,2019,9,.03
43605,PLE,2019,10,.00
43606,PLE,2019,11,.07
43607,PLE,2019,12,2.30
43608,PRT,2019,1,.78
43609,PRT,2019,2,2.08
43610,PRT,2019,3,1.22
43611,PRT,2019,4,5.93
43612,PRT,2019,5,10.57
43613,PRT,2019,6,3.39
43614,PRT,2019,7,1.47
43615,PRT,2019,8,3.13
43616,PRT,2019,9,.00
43617,PRT,2019,10,.00
43618,PRT,2019,11,.29
43619,PRT,2019,12,2.27
43620,QNC,2019,1,.87
43621,QNC,2019,2,4.65
43622,QNC,2019,3,4.36
43623,QNC,2019,4,12.54
43624,QNC,2019,5,20.74
43625,QNC,2019,6,7.88
43626,QNC,2019,7,2.43
43627,QNC,2019,8,4.07
43628,QNC,2019,9,1.88
43629,QNC,2019,10,.00
43630,QNC,2019,11,.01
43631,QNC,2019,12,1.78
43632,RBF,2019,1,.49
43633,RBF,2019,2,4.83
43634,RBF,2019,3,3.56
43635,RBF,2019,4,6.27
43636,RBF,2019,5,9.42
43637,RBF,2019,6,4.98
43638,RBF,2019,7,.22
43639,RBF,2019,8,3.05
43640,RBF,2019,9,.00
43641,RBF,2019,10,.11
43642,RBF,2019,11,.02
43643,RBF,2019,12,
43644,RGC,2019,1,3.15
43645,RGC,2019,2,6.06
43646,RGC,2019,3,2.48
43647,RGC,2019,4,8.89
43648,RGC,2019,5,14.42
43649,RGC,2019,6,12.76
43650,RGC,2019,7,1.48
43651,RGC,2019,8,4.44
43652,RGC,2019,9,.61
43653,RGC,2019,10,.39
43654,RGC,2019,11,.03
43655,RGC,2019,12,.04
43656,HEA,2019,1,1.16
43657,HEA,2019,2,5.44
43658,HEA,2019,3,4.97
43659,HEA,2019,4,11.02
43660,HEA,2019,5,21.25
43661,HEA,2019,6,8.79
43662,HEA,2019,7,1.42
43663,HEA,2019,8,7.80
43664,HEA,2019,9,.01
43665,HEA,2019,10,.00
43666,HEA,2019,11,.01
43667,HEA,2019,12,
43668,SCR,2019,1,.04
43669,SCR,2019,2,2.66
43670,SCR,2019,3,2.65
43671,SCR,2019,4,4.65
43672,SCR,2019,5,8.90
43673,SCR,2019,6,3.24
43674,SCR,2019,7,.77
43675,SCR,2019,8,3.42
43676,SCR,2019,9,.00
43677,SCR,2019,10,.00
43678,SCR,2019,11,.00
43679,SCR,2019,12,
43680,SGH,2019,1,.79
43681,SGH,2019,2,3.44
43682,SGH,2019,3,2.21
43683,SGH,2019,4,10.66
43684,SGH,2019,5,17.84
43685,SGH,2019,6,3.95
43686,SGH,2019,7,1.61
43687,SGH,2019,8,3.13
43688,SGH,2019,9,.72
43689,SGH,2019,10,.00
43690,SGH,2019,11,.07
43691,SGH,2019,12,2.04
43692,SAP,2019,1,.07
43693,SAP,2019,2,2.82
43694,SAP,2019,3,1.68
43695,SAP,2019,4,2.85
43696,SAP,2019,5,7.49
43697,SAP,2019,6,1.52
43698,SAP,2019,7,.29
43699,SAP,2019,8,3.17
43700,SAP,2019,9,.00
43701,SAP,2019,10,.01
43702,SAP,2019,11,.00
43703,SAP,2019,12,
43704,SDG,2019,1,.57
43705,SDG,2019,2,.81
43706,SDG,2019,3,3.02
43707,SDG,2019,4,2.80
43708,SDG,2019,5,3.42
43709,SDG,2019,6,1.23
43710,SDG,2019,7,.16
43711,SDG,2019,8,.80
43712,SDG,2019,9,.01
43713,SDG,2019,10,.00
43714,SDG,2019,11,.00
43715,SDG,2019,12,.11
43716,SFF,2019,1,.16
43717,SFF,2019,2,3.07
43718,SFF,2019,3,1.65
43719,SFF,2019,4,4.57
43720,SFF,2019,5,7.19
43721,SFF,2019,6,4.47
43722,SFF,2019,7,.20
43723,SFF,2019,8,2.00
43724,SFF,2019,9,.00
43725,SFF,2019,10,.00
43726,SFF,2019,11,.00
43727,SFF,2019,12,.12
43728,SLO,2019,1,.70
43729,SLO,2019,2,5.03
43730,SLO,2019,3,1.20
43731,SLO,2019,4,7.02
43732,SLO,2019,5,7.31
43733,SLO,2019,6,6.01
43734,SLO,2019,7,.22
43735,SLO,2019,8,1.89
43736,SLO,2019,9,.00
43737,SLO,2019,10,.00
43738,SLO,2019,11,.00
43739,SLO,2019,12,.00
43740,ANA,2019,1,.80
43741,ANA,2019,2,.75
43742,ANA,2019,3,2.57
43743,ANA,2019,4,6.00
43744,ANA,2019,5,5.61
43745,ANA,2019,6,1.42
43746,ANA,2019,7,.06
43747,ANA,2019,8,.65
43748,ANA,2019,9,.05
43749,ANA,2019,10,.02
43750,ANA,2019,11,.00
43751,ANA,2019,12,.01
43752,SBR,2019,1,.42
43753,SBR,2019,2,2.63
43754,SBR,2019,3,.50
43755,SBR,2019,4,7.36
43756,SBR,2019,5,5.27
43757,SBR,2019,6,3.77
43758,SBR,2019,7,.09
43759,SBR,2019,8,1.88
43760,SBR,2019,9,.00
43761,SBR,2019,10,.00
43762,SBR,2019,11,.00
43763,SBR,2019,12,.00
43764,CRZ,2019,1,.05
43765,CRZ,2019,2,2.40
43766,CRZ,2019,3,3.89
43767,CRZ,2019,4,6.69
43768,CRZ,2019,5,11.00
43769,CRZ,2019,6,7.22
43770,CRZ,2019,7,.69
43771,CRZ,2019,8,4.33
43772,CRZ,2019,9,.01
43773,CRZ,2019,10,.05
43774,CRZ,2019,11,.00
43775,CRZ,2019,12,.13
43776,SRO,2019,1,.97
43777,SRO,2019,2,3.84
43778,SRO,2019,3,3.28
43779,SRO,2019,4,7.74
43780,SRO,2019,5,15.23
43781,SRO,2019,6,6.54
43782,SRO,2019,7,1.40
43783,SRO,2019,8,7.45
43784,SRO,2019,9,.00
43785,SRO,2019,10,.00
43786,SRO,2019,11,.07
43787,SRO,2019,12,.11
43788,SCA,2019,1,1.24
43789,SCA,2019,2,5.70
43790,SCA,2019,3,6.26
43791,SCA,2019,4,10.80
43792,SCA,2019,5,17.62
43793,SCA,2019,6,6.66
43794,SCA,2019,7,2.98
43795,SCA,2019,8,4.78
43796,SCA,2019,9,.00
43797,SCA,2019,10,.03
43798,SCA,2019,11,.19
43799,SCA,2019,12,1.00
43800,SRR,2019,1,.25
43801,SRR,2019,2,2.13
43802,SRR,2019,3,.61
43803,SRR,2019,4,6.69
43804,SRR,2019,5,11.59
43805,SRR,2019,6,2.59
43806,SRR,2019,7,1.29
43807,SRR,2019,8,1.92
43808,SRR,2019,9,.00
43809,SRR,2019,10,.00
43810,SRR,2019,11,.27
43811,SRR,2019,12,
43812,SLP,2019,1,.40
43813,SLP,2019,2,6.68
43814,SLP,2019,3,4.20
43815,SLP,2019,4,10.00
43816,SLP,2019,5,21.08
43817,SLP,2019,6,11.08
43818,SLP,2019,7,3.76
43819,SLP,2019,8,8.68
43820,SLP,2019,9,.24
43821,SLP,2019,10,.00
43822,SLP,2019,11,.00
43823,SLP,2019,12,1.20
43824,SSG,2019,1,1.14
43825,SSG,2019,2,7.56
43826,SSG,2019,3,4.57
43827,SSG,2019,4,17.52
43828,SSG,2019,5,32.64
43829,SSG,2019,6,9.41
43830,SSG,2019,7,4.64
43831,SSG,2019,8,6.89
43832,SSG,2019,9,.28
43833,SSG,2019,10,.26
43834,SSG,2019,11,.01
43835,SSG,2019,12,2.44
43836,SOR,2019,1,.48
43837,SOR,2019,2,6.85
43838,SOR,2019,3,2.01
43839,SOR,2019,4,4.84
43840,SOR,2019,5,10.78
43841,SOR,2019,6,9.05
43842,SOR,2019,7,.51
43843,SOR,2019,8,4.48
43844,SOR,2019,9,.00
43845,SOR,2019,10,.00
43846,SOR,2019,11,.00
43847,SOR,2019,12,.38
43848,SEY,2019,1,2.03
43849,SEY,2019,2,6.71
43850,SEY,2019,3,3.18
43851,SEY,2019,4,11.65
43852,SEY,2019,5,9.80
43853,SEY,2019,6,7.53
43854,SEY,2019,7,1.65
43855,SEY,2019,8,4.33
43856,SEY,2019,9,.47
43857,SEY,2019,10,.00
43858,SEY,2019,11,.00
43859,SEY,2019,12,.06
43860,SLK,2019,1,.60
43861,SLK,2019,2,2.94
43862,SLK,2019,3,.88
43863,SLK,2019,4,4.60
43864,SLK,2019,5,7.80
43865,SLK,2019,6,5.22
43866,SLK,2019,7,.64
43867,SLK,2019,8,4.62
43868,SLK,2019,9,.16
43869,SLK,2019,10,.36
43870,SLK,2019,11,.00
43871,SLK,2019,12,.76
43872,SGV,2019,1,2.99
43873,SGV,2019,2,6.46
43874,SGV,2019,3,2.16
43875,SGV,2019,4,6.05
43876,SGV,2019,5,11.98
43877,SGV,2019,6,11.59
43878,SGV,2019,7,1.07
43879,SGV,2019,8,5.76
43880,SGV,2019,9,.14
43881,SGV,2019,10,.00
43882,SGV,2019,11,.00
43883,SGV,2019,12,.08
43884,SNH,2019,1,
43885,SNH,2019,2,
43886,SNH,2019,3,
43887,SNH,2019,4,
43888,SNH,2019,5,
43889,SNH,2019,6,
43890,SNH,2019,7,
43891,SNH,2019,8,
43892,SNH,2019,9,
43893,SNH,2019,10,
43894,SNH,2019,11,
43895,SNH,2019,12,
43896,STK,2019,1,1.04
43897,STK,2019,2,2.68
43898,STK,2019,3,2.35
43899,STK,2019,4,3.24
43900,STK,2019,5,5.72
43901,STK,2019,6,3.31
43902,STK,2019,7,.59
43903,STK,2019,8,2.58
43904,STK,2019,9,.00
43905,STK,2019,10,.00
43906,STK,2019,11,.00
43907,STK,2019,12,.24
43908,STG,2019,1,1.08
43909,STG,2019,2,3.10
43910,STG,2019,3,1.60
43911,STG,2019,4,6.73
43912,STG,2019,5,11.59
43913,STG,2019,6,5.97
43914,STG,2019,7,.91
43915,STG,2019,8,1.77
43916,STG,2019,9,.00
43917,STG,2019,10,.00
43918,STG,2019,11,.02
43919,STG,2019,12,.10
43920,STV,2019,1,1.01
43921,STV,2019,2,12.01
43922,STV,2019,3,7.06
43923,STV,2019,4,19.88
43924,STV,2019,5,36.75
43925,STV,2019,6,15.28
43926,STV,2019,7,4.95
43927,STV,2019,8,9.71
43928,STV,2019,9,.52
43929,STV,2019,10,.00
43930,STV,2019,11,.00
43931,STV,2019,12,2.70
43932,SCC,2019,1,.29
43933,SCC,2019,2,1.96
43934,SCC,2019,3,1.05
43935,SCC,2019,4,2.07
43936,SCC,2019,5,4.82
43937,SCC,2019,6,5.75
43938,SCC,2019,7,.23
43939,SCC,2019,8,2.42
43940,SCC,2019,9,.10
43941,SCC,2019,10,.03
43942,SCC,2019,11,.03
43943,SCC,2019,12,.08
43944,SSN,2019,1,.55
43945,SSN,2019,2,1.27
43946,SSN,2019,3,1.35
43947,SSN,2019,4,3.78
43948,SSN,2019,5,6.46
43949,SSN,2019,6,1.96
43950,SSN,2019,7,.88
43951,SSN,2019,8,1.23
43952,SSN,2019,9,.42
43953,SSN,2019,10,.00
43954,SSN,2019,11,.00
43955,SSN,2019,12,1.40
43956,TAC,2019,1,.82
43957,TAC,2019,2,3.91
43958,TAC,2019,3,2.38
43959,TAC,2019,4,8.31
43960,TAC,2019,5,17.36
43961,TAC,2019,6,5.03
43962,TAC,2019,7,1.82
43963,TAC,2019,8,2.74
43964,TAC,2019,9,.40
43965,TAC,2019,10,.00
43966,TAC,2019,11,.00
43967,TAC,2019,12,1.08
43968,TRM,2019,1,.19
43969,TRM,2019,2,1.44
43970,TRM,2019,3,.97
43971,TRM,2019,4,1.77
43972,TRM,2019,5,3.71
43973,TRM,2019,6,5.28
43974,TRM,2019,7,.43
43975,TRM,2019,8,2.08
43976,TRM,2019,9,.09
43977,TRM,2019,10,.06
43978,TRM,2019,11,.09
43979,TRM,2019,12,.07
43980,3RV,2019,1,.27
43981,3RV,2019,2,4.95
43982,3RV,2019,3,.57
43983,3RV,2019,4,3.60
43984,3RV,2019,5,7.83
43985,3RV,2019,6,6.30
43986,3RV,2019,7,.70
43987,3RV,2019,8,2.24
43988,3RV,2019,9,.10
43989,3RV,2019,10,.00
43990,3RV,2019,11,.00
43991,3RV,2019,12,.01
43992,TCR,2019,1,.26
43993,TCR,2019,2,1.96
43994,TCR,2019,3,2.14
43995,TCR,2019,4,2.16
43996,TCR,2019,5,4.54
43997,TCR,2019,6,1.77
43998,TCR,2019,7,.28
43999,TCR,2019,8,1.23
44000,TCR,2019,9,.00
44001,TCR,2019,10,.00
44002,TCR,2019,11,.00
44003,TCR,2019,12,.04
44004,TKE,2019,1,.73
44005,TKE,2019,2,2.89
44006,TKE,2019,3,2.40
44007,TKE,2019,4,7.33
44008,TKE,2019,5,10.07
44009,TKE,2019,6,3.54
44010,TKE,2019,7,1.51
44011,TKE,2019,8,2.06
44012,TKE,2019,9,.09
44013,TKE,2019,10,.00
44014,TKE,2019,11,.79
44015,TKE,2019,12,1.12
44016,29P,2019,1,.43
44017,29P,2019,2,.25
44018,29P,2019,3,.57
44019,29P,2019,4,.97
44020,29P,2019,5,1.61
44021,29P,2019,6,.36
44022,29P,2019,7,.00
44023,29P,2019,8,.09
44024,29P,2019,9,.00
44025,29P,2019,10,
44026,29P,2019,11,
44027,29P,2019,12,
44028,UKH,2019,1,1.33
44029,UKH,2019,2,4.01
44030,UKH,2019,3,3.61
44031,UKH,2019,4,8.53
44032,UKH,2019,5,14.66
44033,UKH,2019,6,7.18
44034,UKH,2019,7,1.50
44035,UKH,2019,8,7.20
44036,UKH,2019,9,.03
44037,UKH,2019,10,.00
44038,UKH,2019,11,.05
44039,UKH,2019,12,.30
44040,VNT,2019,1,.43
44041,VNT,2019,2,1.05
44042,VNT,2019,3,1.21
44043,VNT,2019,4,3.94
44044,VNT,2019,5,3.53
44045,VNT,2019,6,2.08
44046,VNT,2019,7,1.32
44047,VNT,2019,8,1.45
44048,VNT,2019,9,.02
44049,VNT,2019,10,.13
44050,VNT,2019,11,.05
44051,VNT,2019,12,.78
44052,VSL,2019,1,.00
44053,VSL,2019,2,1.26
44054,VSL,2019,3,.28
44055,VSL,2019,4,1.60
44056,VSL,2019,5,2.95
44057,VSL,2019,6,3.10
44058,VSL,2019,7,.35
44059,VSL,2019,8,1.20
44060,VSL,2019,9,.00
44061,VSL,2019,10,.00
44062,VSL,2019,11,.00
44063,VSL,2019,12,.00
44064,WSC,2019,1,.00
44065,WSC,2019,2,.73
44066,WSC,2019,3,.33
44067,WSC,2019,4,1.43
44068,WSC,2019,5,1.86
44069,WSC,2019,6,1.96
44070,WSC,2019,7,.00
44071,WSC,2019,8,1.03
44072,WSC,2019,9,.00
44073,WSC,2019,10,.00
44074,WSC,2019,11,.00
44075,WSC,2019,12,.00
44076,WTW,2019,1,.10
44077,WTW,2019,2,3.70
44078,WTW,2019,3,2.65
44079,WTW,2019,4,5.23
44080,WTW,2019,5,7.38
44081,WTW,2019,6,5.06
44082,WTW,2019,7,.38
44083,WTW,2019,8,1.86
44084,WTW,2019,9,.08
44085,WTW,2019,10,.01
44086,WTW,2019,11,.02
44087,WTW,2019,12,.01
44088,WVR,2019,1,.51
44089,WVR,2019,2,5.15
44090,WVR,2019,3,3.14
44091,WVR,2019,4,7.29
44092,WVR,2019,5,12.89
44093,WVR,2019,6,4.79
44094,WVR,2019,7,4.60
44095,WVR,2019,8,2.62
44096,WVR,2019,9,.80
44097,WVR,2019,10,.00
44098,WVR,2019,11,.64
44099,WVR,2019,12,.70
44100,WPT,2019,1,.24
44101,WPT,2019,2,7.78
44102,WPT,2019,3,3.66
44103,WPT,2019,4,9.05
44104,WPT,2019,5,18.46
44105,WPT,2019,6,7.92
44106,WPT,2019,7,2.68
44107,WPT,2019,8,7.61
44108,WPT,2019,9,.00
44109,WPT,2019,10,.00
44110,WPT,2019,11,.00
44111,WPT,2019,12,.85
44112,WDL,2019,1,.32
44113,WDL,2019,2,2.79
44114,WDL,2019,3,2.26
44115,WDL,2019,4,6.01
44116,WDL,2019,5,10.38
44117,WDL,2019,6,4.08
44118,WDL,2019,7,.23
44119,WDL,2019,8,2.94
44120,WDL,2019,9,.02
44121,WDL,2019,10,.03
44122,WDL,2019,11,.00
44123,WDL,2019,12,
44124,YSV,2019,1,1.28
44125,YSV,2019,2,5.10
44126,YSV,2019,3,2.16
44127,YSV,2019,4,7.30
44128,YSV,2019,5,14.14
44129,YSV,2019,6,5.32
44130,YSV,2019,7,2.18
44131,YSV,2019,8,5.22
44132,YSV,2019,9,.17
44133,YSV,2019,10,.00
44134,YSV,2019,11,.00
44135,YSV,2019,12,.06
44136,YRK,2019,1,.56
44137,YRK,2019,2,2.04
44138,YRK,2019,3,2.79
44139,YRK,2019,4,2.20
44140,YRK,2019,5,6.44
44141,YRK,2019,6,.78
44142,YRK,2019,7,1.46
44143,YRK,2019,8,1.09
44144,YRK,2019,9,.00
44145,YRK,2019,10,.00
44146,YRK,2019,11,.59
44147,YRK,2019,12,.80
44148,APU,2020,1,.00
44149,APU,2020,2,1.58
44150,APU,2020,3,12.44
44151,APU,2020,4,3.92
44152,APU,2020,5,.00
44153,APU,2020,6,1.80
44154,APU,2020,7,1.16
44155,APU,2020,8,2.60
44156,APU,2020,9,.00
44157,APU,2020,10,.00
44158,APU,2020,11,.12
44159,APU,2020,12,.00
44160,ASM,2020,1,.00
44161,ASM,2020,2,2.91
44162,ASM,2020,3,4.09
44163,ASM,2020,4,.81
44164,ASM,2020,5,.43
44165,ASM,2020,6,3.57
44166,ASM,2020,7,4.43
44167,ASM,2020,8,1.31
44168,ASM,2020,9,.00
44169,ASM,2020,10,.00
44170,ASM,2020,11,.02
44171,ASM,2020,12,.00
44172,ATW,2020,1,.00
44173,ATW,2020,2,3.95
44174,ATW,2020,3,6.22
44175,ATW,2020,4,1.30
44176,ATW,2020,5,.72
44177,ATW,2020,6,3.86
44178,ATW,2020,7,4.49
44179,ATW,2020,8,.87
44180,ATW,2020,9,.10
44181,ATW,2020,10,.01
44182,ATW,2020,11,.01
44183,ATW,2020,12,.02
44184,ABR,2020,1,2.11
44185,ABR,2020,2,1.55
44186,ABR,2020,3,5.28
44187,ABR,2020,4,.99
44188,ABR,2020,5,.24
44189,ABR,2020,6,4.52
44190,ABR,2020,7,2.52
44191,ABR,2020,8,1.10
44192,ABR,2020,9,.00
44193,ABR,2020,10,.00
44194,ABR,2020,11,.00
44195,ABR,2020,12,.00
44196,AUB,2020,1,.01
44197,AUB,2020,2,.55
44198,AUB,2020,3,4.38
44199,AUB,2020,4,2.44
44200,AUB,2020,5,1.30
44201,AUB,2020,6,.30
44202,AUB,2020,7,3.48
44203,AUB,2020,8,2.34
44204,AUB,2020,9,1.16
44205,AUB,2020,10,.01
44206,AUB,2020,11,.01
44207,AUB,2020,12,.01
44208,BFK,2020,1,.00
44209,BFK,2020,2,1.07
44210,BFK,2020,3,1.52
44211,BFK,2020,4,.24
44212,BFK,2020,5,.16
44213,BFK,2020,6,.28
44214,BFK,2020,7,2.61
44215,BFK,2020,8,.16
44216,BFK,2020,9,1.66
44217,BFK,2020,10,.00
44218,BFK,2020,11,.00
44219,BFK,2020,12,.00
44220,BFS,2020,1,.00
44221,BFS,2020,2,.80
44222,BFS,2020,3,1.97
44223,BFS,2020,4,3.99
44224,BFS,2020,5,.00
44225,BFS,2020,6,.14
44226,BFS,2020,7,1.59
44227,BFS,2020,8,.04
44228,BFS,2020,9,.02
44229,BFS,2020,10,.01
44230,BFS,2020,11,.05
44231,BFS,2020,12,.00
44232,BRM,2020,1,.13
44233,BRM,2020,2,4.89
44234,BRM,2020,3,7.57
44235,BRM,2020,4,1.00
44236,BRM,2020,5,.64
44237,BRM,2020,6,5.05
44238,BRM,2020,7,6.11
44239,BRM,2020,8,1.33
44240,BRM,2020,9,.36
44241,BRM,2020,10,.31
44242,BRM,2020,11,.19
44243,BRM,2020,12,.14
44244,BGB,2020,1,.46
44245,BGB,2020,2,2.09
44246,BGB,2020,3,5.01
44247,BGB,2020,4,6.10
44248,BGB,2020,5,.05
44249,BGB,2020,6,1.90
44250,BGB,2020,7,.84
44251,BGB,2020,8,3.99
44252,BGB,2020,9,.00
44253,BGB,2020,10,.14
44254,BGB,2020,11,.00
44255,BGB,2020,12,.01
44256,BBE,2020,1,.00
44257,BBE,2020,2,3.20
44258,BBE,2020,3,4.77
44259,BBE,2020,4,.29
44260,BBE,2020,5,.20
44261,BBE,2020,6,4.02
44262,BBE,2020,7,3.01
44263,BBE,2020,8,.07
44264,BBE,2020,9,.00
44265,BBE,2020,10,.01
44266,BBE,2020,11,.19
44267,BBE,2020,12,.00
44268,BGC,2020,1,.00
44269,BGC,2020,2,2.91
44270,BGC,2020,3,6.03
44271,BGC,2020,4,1.21
44272,BGC,2020,5,.39
44273,BGC,2020,6,5.16
44274,BGC,2020,7,4.81
44275,BGC,2020,8,1.66
44276,BGC,2020,9,.02
44277,BGC,2020,10,.00
44278,BGC,2020,11,.01
44279,BGC,2020,12,.01
44280,BGS,2020,1,.00
44281,BGS,2020,2,3.09
44282,BGS,2020,3,17.87
44283,BGS,2020,4,1.80
44284,BGS,2020,5,.90
44285,BGS,2020,6,.50
44286,BGS,2020,7,3.97
44287,BGS,2020,8,1.45
44288,BGS,2020,9,.00
44289,BGS,2020,10,.00
44290,BGS,2020,11,.01
44291,BGS,2020,12,.00
44292,BIS,2020,1,.00
44293,BIS,2020,2,.79
44294,BIS,2020,3,.19
44295,BIS,2020,4,.06
44296,BIS,2020,5,.14
44297,BIS,2020,6,.41
44298,BIS,2020,7,.66
44299,BIS,2020,8,.00
44300,BIS,2020,9,.00
44301,BIS,2020,10,.00
44302,BIS,2020,11,.00
44303,BIS,2020,12,.00
44304,BYM,2020,1,.11
44305,BYM,2020,2,3.99
44306,BYM,2020,3,13.85
44307,BYM,2020,4,6.53
44308,BYM,2020,5,.27
44309,BYM,2020,6,11.97
44310,BYM,2020,7,5.22
44311,BYM,2020,8,5.06
44312,BYM,2020,9,.00
44313,BYM,2020,10,.00
44314,BYM,2020,11,.00
44315,BYM,2020,12,.00
44316,BLY,2020,1,.51
44317,BLY,2020,2,1.80
44318,BLY,2020,3,.43
44319,BLY,2020,4,4.90
44320,BLY,2020,5,.11
44321,BLY,2020,6,.00
44322,BLY,2020,7,.66
44323,BLY,2020,8,.00
44324,BLY,2020,9,5.06
44325,BLY,2020,10,.00
44326,BLY,2020,11,.02
44327,BLY,2020,12,.00
44328,BCA,2020,1,.00
44329,BCA,2020,2,.93
44330,BCA,2020,3,5.01
44331,BCA,2020,4,.80
44332,BCA,2020,5,.05
44333,BCA,2020,6,2.52
44334,BCA,2020,7,1.46
44335,BCA,2020,8,.77
44336,BCA,2020,9,.00
44337,BCA,2020,10,1.10
44338,BCA,2020,11,.13
44339,BCA,2020,12,.04
44340,BDE,2020,1,.00
44341,BDE,2020,2,.91
44342,BDE,2020,3,1.89
44343,BDE,2020,4,.47
44344,BDE,2020,5,.06
44345,BDE,2020,6,1.58
44346,BDE,2020,7,1.64
44347,BDE,2020,8,.65
44348,BDE,2020,9,2.10
44349,BDE,2020,10,.05
44350,BDE,2020,11,.26
44351,BDE,2020,12,.07
44352,BOW,2020,1,.17
44353,BOW,2020,2,3.16
44354,BOW,2020,3,14.33
44355,BOW,2020,4,7.14
44356,BOW,2020,5,.09
44357,BOW,2020,6,1.64
44358,BOW,2020,7,2.83
44359,BOW,2020,8,.13
44360,BOW,2020,9,.27
44361,BOW,2020,10,.03
44362,BOW,2020,11,.08
44363,BOW,2020,12,.20
44364,BDG,2020,1,.00
44365,BDG,2020,2,.34
44366,BDG,2020,3,2.36
44367,BDG,2020,4,.60
44368,BDG,2020,5,.10
44369,BDG,2020,6,1.13
44370,BDG,2020,7,.88
44371,BDG,2020,8,.44
44372,BDG,2020,9,.01
44373,BDG,2020,10,.95
44374,BDG,2020,11,.24
44375,BDG,2020,12,.01
44376,BCM,2020,1,.09
44377,BCM,2020,2,3.27
44378,BCM,2020,3,16.55
44379,BCM,2020,4,7.54
44380,BCM,2020,5,.03
44381,BCM,2020,6,8.25
44382,BCM,2020,7,3.65
44383,BCM,2020,8,6.01
44384,BCM,2020,9,.60
44385,BCM,2020,10,.00
44386,BCM,2020,11,.06
44387,BCM,2020,12,.03
44388,CCH,2020,1,.00
44389,CCH,2020,2,1.52
44390,CCH,2020,3,7.19
44391,CCH,2020,4,.48
44392,CCH,2020,5,.06
44393,CCH,2020,6,8.13
44394,CCH,2020,7,3.58
44395,CCH,2020,8,.07
44396,CCH,2020,9,.00
44397,CCH,2020,10,.00
44398,CCH,2020,11,.01
44399,CCH,2020,12,.00
44400,CVT,2020,1,.00
44401,CVT,2020,2,2.12
44402,CVT,2020,3,14.17
44403,CVT,2020,4,3.19
44404,CVT,2020,5,.00
44405,CVT,2020,6,8.44
44406,CVT,2020,7,2.05
44407,CVT,2020,8,.90
44408,CVT,2020,9,.09
44409,CVT,2020,10,.00
44410,CVT,2020,11,.01
44411,CVT,2020,12,.04
44412,CAL,2020,1,.31
44413,CAL,2020,2,.92
44414,CAL,2020,3,4.28
44415,CAL,2020,4,2.43
44416,CAL,2020,5,.00
44417,CAL,2020,6,.56
44418,CAL,2020,7,.72
44419,CAL,2020,8,2.23
44420,CAL,2020,9,.21
44421,CAL,2020,10,.01
44422,CAL,2020,11,.03
44423,CAL,2020,12,.01
44424,CPD,2020,1,.00
44425,CPD,2020,2,1.09
44426,CPD,2020,3,5.91
44427,CPD,2020,4,1.42
44428,CPD,2020,5,.07
44429,CPD,2020,6,4.30
44430,CPD,2020,7,2.22
44431,CPD,2020,8,1.68
44432,CPD,2020,9,.00
44433,CPD,2020,10,.00
44434,CPD,2020,11,.00
44435,CPD,2020,12,.01
44436,CPT,2020,1,4.30
44437,CPT,2020,2,2.72
44438,CPT,2020,3,10.54
44439,CPT,2020,4,2.31
44440,CPT,2020,5,.18
44441,CPT,2020,6,6.85
44442,CPT,2020,7,3.90
44443,CPT,2020,8,2.94
44444,CPT,2020,9,.00
44445,CPT,2020,10,.40
44446,CPT,2020,11,.35
44447,CPT,2020,12,.03
44448,CDV,2020,1,.51
44449,CDV,2020,2,.25
44450,CDV,2020,3,2.12
44451,CDV,2020,4,3.12
44452,CDV,2020,5,.20
44453,CDV,2020,6,.11
44454,CDV,2020,7,.58
44455,CDV,2020,8,1.21
44456,CDV,2020,9,.00
44457,CDV,2020,10,.00
44458,CDV,2020,11,.21
44459,CDV,2020,12,.05
44460,CVD,2020,1,.00
44461,CVD,2020,2,2.82
44462,CVD,2020,3,11.15
44463,CVD,2020,4,1.94
44464,CVD,2020,5,.09
44465,CVD,2020,6,.00
44466,CVD,2020,7,4.69
44467,CVD,2020,8,2.61
44468,CVD,2020,9,3.07
44469,CVD,2020,10,.03
44470,CVD,2020,11,.04
44471,CVD,2020,12,.07
44472,CHS,2020,1,.26
44473,CHS,2020,2,1.30
44474,CHS,2020,3,6.51
44475,CHS,2020,4,.74
44476,CHS,2020,5,.24
44477,CHS,2020,6,3.30
44478,CHS,2020,7,1.68
44479,CHS,2020,8,2.86
44480,CHS,2020,9,.27
44481,CHS,2020,10,.28
44482,CHS,2020,11,.02
44483,CHS,2020,12,.00
44484,CES,2020,1,.01
44485,CES,2020,2,.96
44486,CES,2020,3,4.76
44487,CES,2020,4,1.77
44488,CES,2020,5,.01
44489,CES,2020,6,1.57
44490,CES,2020,7,.91
44491,CES,2020,8,1.94
44492,CES,2020,9,.09
44493,CES,2020,10,.00
44494,CES,2020,11,.01
44495,CES,2020,12,.00
44496,CNL,2020,1,.00
44497,CNL,2020,2,.06
44498,CNL,2020,3,.55
44499,CNL,2020,4,.12
44500,CNL,2020,5,.04
44501,CNL,2020,6,.57
44502,CNL,2020,7,.25
44503,CNL,2020,8,.03
44504,CNL,2020,9,.01
44505,CNL,2020,10,.01
44506,CNL,2020,11,.17
44507,CNL,2020,12,.00
44508,CLN,2020,1,.00
44509,CLN,2020,2,.52
44510,CLN,2020,3,1.65
44511,CLN,2020,4,2.35
44512,CLN,2020,5,.00
44513,CLN,2020,6,.00
